"CpG","gold"
"cg15076659",0.0503844404966786
"cg20001829",0.0702556011755587
"cg23668631",0.186989170247852
"cg22950391",0.0188674046264651
"cg23772557",0.021810613898196
"cg17386700",0.0279437754706504
"cg21566550",0.0124134288943709
"cg16284168",0.0410350595490563
"cg06759215",0.0365836933209126
"cg15790852",0.0408441101536205
"cg19131667",0.672807744062698
"cg03700218",0.0306117407228012
"cg26698580",0.859906635578068
"cg00228799",0.0311277124658763
"cg15174951",0.024965912280899
"cg21660424",0.0447756405601898
"cg06449334",0.258007675381096
"cg25023829",0.902048899174601
"cg03699566",0.907340454282649
"cg10402626",0.0321849505935607
"cg03085637",0.0179141452575758
"cg05903609",0.0980360792401049
"cg10005894",0.0222069813602981
"cg24743310",0.772879651816251
"cg16091845",0.0209051380142539
"cg03400060",0.479832004509886
"cg26412379",0.540648231075887
"cg09923671",0.629342997621851
"cg13396213",0.0411348679159153
"cg22190705",0.022416486956384
"cg10494773",0.0713242239628049
"cg07955828",0.0264058308034456
"cg11594131",0.05558004373131
"cg01460479",0.5
"cg14924781",0.88287739496205
"cg00105253",0.0896648199213539
"cg00151607",0.017680315832856
"cg18304195",0.0382149926706221
"cg23029494",0.0438388148961282
"cg26071978",0.0258545101868849
"cg14758526",0.931458036888429
"cg22926560",0.0343188992904506
"cg07004820",0.0528692346236228
"cg21932800",0.256582928074668
"cg27477594",0.0232829304271354
"cg16842485",0.0126036085424817
"cg08699435",0.028142186706121
"cg06725760",0.0251141104975358
"cg15343119",0.124313668761031
"cg23889021",0.0980746404320285
"cg19587887",0.776221184070094
"cg14542839",0.0972518065198203
"cg19352977",0.041825683803137
"cg03649060",0.71131455693221
"cg02183531",0.895084059263125
"cg07791997",0.0678899466230895
"cg02451670",0.732080070245393
"cg20798152",0.300667880933984
"cg25808906",0.0566149726409026
"cg03227078",0.0312951841281382
"cg15707568",0.0709185880780598
"cg19848683",0.034971925540987
"cg18365380",0.5
"cg20500081",0.737824359906227
"cg22223602",0.0167386204710586
"cg01876612",0.0596454817048083
"cg05508048",0.0201925645505963
"cg08773844",0.0474189915999739
"cg27202779",0.281899960367442
"cg15308737",0.94860995495762
"cg11094938",0.738038748308958
"cg22494492",0.0346482290047791
"cg07440387",0.0294728966005346
"cg05295197",0.929823062839537
"cg23527067",0.924926260586956
"cg16267059",0.0241340559443918
"cg24765005",0.141717894407254
"cg05346140",0.907015455503612
"cg13906416",0.0653520755915931
"cg08047907",0.0299687369964079
"cg02507175",0.0568360488344683
"cg13334277",0.700941573136721
"cg13162577",0.879357730034046
"cg25307902",0.0729164760888295
"cg08343943",0.0365985411374947
"cg10531372",0.946174794265075
"cg08996986",0.910667358059517
"cg02371935",0.449673254302821
"cg24624819",0.5
"cg12276904",0.0383147837759906
"cg15945769",0.0491941926743692
"cg01653110",0.0334696546246461
"cg05698090",0.0774546262815132
"cg05050341",0.808474650403442
"cg23109191",0.0394075183582129
"cg10242476",0.81709506398856
"cg06763078",0.0305573118150136
"cg05480532",0.5
"cg15612847",0.806537126761142
"cg15371509",0.0363879952484604
"cg02043083",0.0393659265363363
"cg19407266",0.259762944406358
"cg26390526",0.944162690306445
"cg00918005",0.792563010862905
"cg27087525",0.031144030683153
"cg10731149",0.5
"cg09837361",0.0477159449811747
"cg20855303",0.364276439559226
"cg09932694",0.0342909946781748
"cg10586599",0.0244410845670123
"cg16862838",0.0339196335104882
"cg04155793",0.680439810638425
"cg27440834",0.868290488946999
"cg08999895",0.854950152747978
"cg01120898",0.0211017603970631
"cg13509147",0.0868622021066603
"cg08949164",0.129903976512408
"cg07708487",0.473279547134959
"cg14030904",0.407250044860209
"cg00741717",0.89054326916343
"cg03380645",0.858016174679415
"cg07410075",0.0537347653138746
"cg07945480",0.040351964614722
"cg10729426",0.107640953886153
"cg06407137",0.799437075580025
"cg24079455",0.0259026762246291
"cg22356117",0.875421353329302
"cg26987645",0.326199149482622
"cg09151429",0.0281579032837389
"cg05782445",0.358595738750224
"cg13277179",0.11325715834949
"cg17810944",0.0916414992759574
"cg19166347",0.122504029726372
"cg03335262",0.383986747213562
"cg01036012",0.5
"cg04344997",0.296266233326737
"cg24740435",0.5
"cg15120497",0.91168256430139
"cg20530223",0.0466664189324334
"cg06403553",0.935143364513683
"cg00777121",0.0549694725228885
"cg11869721",0.0182015900832628
"cg04956382",0.737803398713003
"cg19817399",0.0321396718913273
"cg26533949",0.0294191411732363
"cg03863549",0.0357987035337242
"cg00101227",0.940511986034063
"cg24739596",0.885091483493185
"cg10207745",0.667448726042544
"cg02279071",0.0188355370666235
"cg03780733",0.618026610286686
"cg17648241",0.0316760555042974
"cg12042396",0.5
"cg18742893",0.0568848276513492
"cg11278262",0.0315732019186449
"cg21514871",0.506139345925146
"cg13615963",0.0974616841306208
"cg26637901",0.157175039086196
"cg18619267",0.0646810411291921
"cg23040064",0.0492569604306914
"cg14275779",0.0177444288589806
"cg24475171",0.066767250524521
"cg07520608",0.134591579250635
"cg16413535",0.861211124938818
"cg18676679",0.0407008914506221
"cg12361925",0.025583890499496
"cg06684910",0.0406511115065211
"cg13398470",0.212065225639486
"cg00422913",0.0664204624041085
"cg10789261",0.925684720042058
"cg01420388",0.394408525099371
"cg08684477",0.31317828283451
"cg24442290",0.0574411445231898
"cg21667836",0.125035754531476
"cg07618900",0.749496633909436
"cg14801726",0.0281152268738206
"cg20861607",0.0427885679852262
"cg04245402",0.854411100393306
"cg01637125",0.825031479011021
"cg18966791",0.5
"cg02994216",0.0650906232516943
"cg13859216",0.0213213536885414
"cg08067365",0.0207871200104059
"cg17188046",0.0620485699563491
"cg11129291",0.0473085159790895
"cg03153178",0.0240557159723193
"cg07851243",0.0332212535276505
"cg09087966",0.0336033188105762
"cg25817752",0.0403713505872744
"cg15819853",0.0386954919117545
"cg25350872",0.912515913478585
"cg13724288",0.0297517602235753
"cg25859012",0.0647964890499088
"cg12460105",0.0318516654814295
"cg06189133",0.857188377373433
"cg00427635",0.347655341949317
"cg24777710",0.939332114685334
"cg22660904",0.457109286409434
"cg05868799",0.158011505203297
"cg05159732",0.867450704568821
"cg22136365",0.343359991458899
"cg17229388",0.844161270454145
"cg10290730",0.796497080553182
"cg20872461",0.0242595802993281
"cg05227963",0.0610597676244808
"cg05348123",0.936003813711167
"cg02505689",0.0205342827003612
"cg03401114",0.655492666900091
"cg06092815",0.232469870758517
"cg18888403",0.849764439942589
"cg15611364",0.0270848419806764
"cg02963381",0.798081153426284
"cg25672287",0.0368833729067418
"cg21283680",0.478357861965118
"cg01965939",0.278746210123378
"cg19690101",0.954022044633359
"cg15315630",0.0488806421953103
"cg08833432",0.421442100553048
"cg14345281",0.26286173939386
"cg13752043",0.0312778972552658
"cg03504701",0.917733883337399
"cg07806164",0.0806882625689904
"cg04345908",0.9079850748069
"cg18525740",0.0207615627717965
"cg20098659",0.68433303973064
"cg13352495",0.0604515014115943
"cg06200339",0.801358036800329
"cg26232187",0.0308358460414592
"cg26021627",0.0690735733356522
"cg23303782",0.0338136384438805
"cg13249256",0.964352937787768
"cg03807873",0.883952815279995
"cg25172835",0.89755327574783
"cg12582959",0.254537117552521
"cg18264687",0.178048571966108
"cg22833175",0.840598532820849
"cg09198463",0.0293242360510363
"cg23111544",0.929543657739064
"cg04052038",0.934579423159738
"cg07063745",0.0445988588496793
"cg10120040",0.883005048925132
"cg08445039",0.22653068709705
"cg00330518",0.911832086145285
"cg20787196",0.0607479452920442
"cg16076328",0.411681695846759
"cg01587454",0.935790160590031
"cg15883716",0.130396533457245
"cg04078896",0.0475960730689646
"cg04380513",0.0202162145957148
"cg14400118",0.0912170143900769
"cg21309049",0.0328640223085383
"cg10501065",0.103205725686649
"cg16983211",0.0395389081481908
"cg20357806",0.751026983694578
"cg15912427",0.0282049132258875
"cg24555656",0.0490264572570633
"cg03521113",0.0291686833041665
"cg27091233",0.017209227015998
"cg14513226",0.02390684460042
"cg07656304",0.0445228860427779
"cg03176585",0.0227570788108208
"cg01476044",0.885603894828144
"cg21165909",0.864711618687916
"cg10131879",0.725611548694296
"cg05365525",0.024597576327468
"cg14405589",0.0135050738220925
"cg09000779",0.483458123859807
"cg15209169",0.577998928257204
"cg05463705",0.0429145762697154
"cg25329939",0.0352313197526756
"cg23158811",0.0437732237938782
"cg12292686",0.039434344504018
"cg26149738",0.129972964605205
"cg19026306",0.024818021532988
"cg16404689",0.0261701654842014
"cg08554462",0.0241998101579964
"cg24836175",0.0219214662797554
"cg21433933",0.861966082005642
"cg02690554",0.0984015584799267
"cg15929201",0.0244699892738201
"cg08482359",0.955000773682888
"cg09890200",0.0204455918040472
"cg08487374",0.0256526736290323
"cg15856055",0.0744104566407138
"cg05795157",0.0337182375692983
"cg07728874",0.631192388275339
"cg20839149",0.0403491508481665
"cg23894058",0.557283696585668
"cg05656180",0.112258179778948
"cg17630127",0.890179995570497
"cg27436184",0.883378491680587
"cg17838026",0.0671380072351478
"cg27472295",0.0432835322862577
"cg19413110",0.0227491306421601
"cg19905251",0.0327838448792899
"cg02196805",0.759922844368677
"cg07766315",0.5
"cg15835232",0.070661648856677
"cg25126812",0.0439873375513177
"cg24081819",0.0633543338556865
"cg25229172",0.0701388895207417
"cg15297650",0.406179089101549
"cg14911472",0.0370765351361948
"cg16016951",0.04296461570516
"cg25227148",0.0179064107828515
"cg18699004",0.0454268747528536
"cg23367478",0.0381137808292992
"cg09053680",0.0313686440767471
"cg18894878",0.923461007896154
"cg25856811",0.64786686360698
"cg20492912",0.453850092007093
"cg19815139",0.0510050550521378
"cg11673969",0.055459862860824
"cg26135325",0.279781391667363
"cg07894162",0.0751855339901563
"cg22886089",0.0633740118440094
"cg06812844",0.333783539264268
"cg13265789",0.0476031183739972
"cg03100196",0.0495795320580944
"cg09730361",0.0356469742129291
"cg14455991",0.679353400774309
"cg19647685",0.92697340543759
"cg06132400",0.163101042257091
"cg04461705",0.0355823610929179
"cg00014837",0.937212620482344
"cg26562691",0.735408588712161
"cg01337047",0.707787816769884
"cg20825323",0.20535971942345
"cg00808545",0.893972795527477
"cg12334759",0.777722684454034
"cg08348900",0.133144068576937
"cg24396745",0.195374772425856
"cg00449941",0.0284687505534512
"cg23752985",0.882493468418339
"cg04762346",0.0181894537103114
"cg27426707",0.0679310396600937
"cg22067472",0.0306227707349567
"cg06922130",0.0768670636992703
"cg14792480",0.382399642709139
"cg11505565",0.938047995887449
"cg27366669",0.0283918873775272
"cg26609631",0.0532065574432986
"cg25632001",0.0335288924677369
"cg08118311",0.5
"cg07172256",0.0257959311631816
"cg23493704",0.810950275203213
"cg03518503",0.0263754250911534
"cg00510787",0.0269275847588259
"cg05485060",0.905775653969175
"cg24860534",0.373882666364123
"cg26937500",0.0376309335912918
"cg23142900",0.0223798529180287
"cg11148307",0.950128545454007
"cg11065385",0.117054592051924
"cg08434396",0.312029573314764
"cg23326301",0.927844718283236
"cg09382492",0.676545400057453
"cg12061236",0.207868015156794
"cg03421300",0.902788506407704
"cg07465480",0.0450405612968185
"cg23042138",0.880910160778271
"cg03775246",0.87174533872208
"cg16400903",0.0162485306949115
"cg22386774",0.914625560337442
"cg23626798",0.494057795062627
"cg15227610",0.768653942064566
"cg01770232",0.0970822061946274
"cg08157638",0.930387371932983
"cg16862361",0.920607558537124
"cg25182523",0.80462690661733
"cg00265490",0.0315078728488746
"cg00024812",0.0227470008784787
"cg26776069",0.0453264386567773
"cg21023001",0.0511412805663255
"cg15705469",0.0200538128315687
"cg23595927",0.80665877954526
"cg03874199",0.113924295745911
"cg14210119",0.449781755872925
"cg14079785",0.915224080878856
"cg02198582",0.911545391517637
"cg07218880",0.61985625381241
"cg11795262",0.81562749474848
"cg19523029",0.0650957458891209
"cg19063397",0.109163624010542
"cg23020402",0.0304782660425945
"cg08555612",0.0240482711916938
"cg06831658",0.5
"cg19236727",0.5
"cg27009631",0.5
"cg09076584",0.51164010386218
"cg15541230",0.043544621613445
"cg00706683",0.545425926051344
"cg02597128",0.189543792225317
"cg10046620",0.0377475076740207
"cg19409156",0.939254730138739
"cg20135306",0.0382407262768975
"cg15862544",0.898095640307514
"cg15457079",0.911201698398944
"cg19286604",0.0947527783499298
"cg23659398",0.5
"cg20326853",0.0325394983545975
"cg13350783",0.882676254950937
"cg00488364",0.832601205633223
"cg05334239",0.0242859318502361
"cg09964921",0.869821407449818
"cg16543027",0.0846586373931509
"cg07520158",0.0211081067711105
"cg23233234",0.120619611575977
"cg25437385",0.0442222783972889
"cg25820971",0.157543692494233
"cg02506728",0.0252295174397496
"cg14955976",0.346383546280128
"cg24063382",0.5
"cg01942127",0.121798490525746
"cg22984616",0.040809520339977
"cg19109431",0.918355413760207
"cg20052411",0.0373644800198876
"cg00013618",0.89576252000684
"cg04011872",0.043155397680533
"cg19114595",0.483271497220032
"cg00980978",0.0736306984573638
"cg09874752",0.0584187250741218
"cg13946860",0.0130530560905844
"cg16231923",0.537979524563324
"cg02553486",0.391833396782419
"cg25463409",0.931067257623486
"cg00469635",0.0127666536929738
"cg23657252",0.0156775231313357
"cg12930602",0.0235607345240313
"cg05558390",0.281591164616176
"cg24024214",0.890184390681727
"cg20731798",0.0306770586114721
"cg06682978",0.0415316850143687
"cg26848248",0.0315366026433253
"cg14816013",0.0199315037305827
"cg27056145",0.936135170089078
"cg18003698",0.928321296288277
"cg07597871",0.0236518718832457
"cg25122941",0.0188956473853923
"cg07990489",0.0302418984313696
"cg22572159",0.0897278287260543
"cg01952458",0.0271330413324996
"cg05440289",0.86212263823054
"cg22957381",0.0198001902017978
"cg19188060",0.0512714015134398
"cg08123074",0.128781861181001
"cg23906144",0.0186394988805576
"cg13349425",0.860471032240265
"cg08223235",0.258356915407941
"cg11574758",0.0297751955294149
"cg27504117",0.803400559213746
"cg01145389",0.0775054735974525
"cg22009489",0.0237051857455476
"cg21321885",0.0140467421644564
"cg17356181",0.0302047273143057
"cg16883145",0.851158992207676
"cg13733733",0.5
"cg24719575",0.0443406532636936
"cg19138060",0.917415712275628
"cg14119774",0.0408931014971162
"cg19337295",0.0462827294739684
"cg11924796",0.864871296343555
"cg12333095",0.0196776086845858
"cg09017174",0.0648410014544062
"cg23106864",0.0270892227368428
"cg01888601",0.599901599637517
"cg16902509",0.183037031995593
"cg00973286",0.0207973959107526
"cg01413314",0.0264585853732821
"cg08222514",0.0895000775842056
"cg07129274",0.5
"cg06165395",0.145571749606947
"cg26864028",0.0758836653580207
"cg06521852",0.169516747086894
"cg22801690",0.921331411297371
"cg24499411",0.73517376143935
"cg13962355",0.0430041965993972
"cg09595479",0.101476460841333
"cg05103623",0.0335546945588783
"cg14961385",0.0934381255190671
"cg03722295",0.590640020975511
"cg17095936",0.943115541567965
"cg01911082",0.0573058314376339
"cg15878616",0.451899742179038
"cg22646937",0.533316995410495
"cg27243685",0.846004752041451
"cg24363955",0.898530656638309
"cg08665772",0.382536601557242
"cg19584733",0.91789155757567
"cg24841244",0.7178988086249
"cg09879099",0.0497787088020146
"cg10014293",0.119173570045629
"cg02397720",0.0235455861604352
"cg20592700",0.328780654247438
"cg00156216",0.0156371788303117
"cg18429742",0.839358371034308
"cg16853860",0.654041381718608
"cg19324791",0.013751624516248
"cg11393453",0.0796811405967276
"cg14271400",0.0240497467478282
"cg01035238",0.939565248694132
"cg05768141",0.0502230800268078
"cg17378989",0.0270609482629756
"cg16336120",0.106613240208854
"cg17563769",0.0389848934975504
"cg25946952",0.0529891575109883
"cg12507125",0.0536088885373561
"cg27241190",0.018663813793751
"cg00461841",0.843709395330852
"cg06501084",0.870842406480293
"cg21331335",0.956743853716433
"cg13560548",0.90843679936482
"cg16834187",0.927855682969586
"cg01215061",0.816213214529019
"cg27639942",0.122853061970794
"cg20877313",0.0222081312678303
"cg11719297",0.256951413322817
"cg20395892",0.112747314002661
"cg25945303",0.0356141374180839
"cg04794505",0.0268084859540963
"cg09307279",0.0143827753359347
"cg05870586",0.181540068873412
"cg14761227",0.802232957189119
"cg01657207",0.145724013604245
"cg15010390",0.0271219893305329
"cg01856985",0.015036342225583
"cg11666924",0.0203561655124146
"cg19005210",0.258290911539112
"cg11698653",0.5
"cg15674432",0.105735256319015
"cg08711724",0.0223545110890801
"cg16864895",0.0344509210306257
"cg25268678",0.0296456484803802
"cg14161885",0.70737297675004
"cg15225105",0.0256885659979711
"cg23293787",0.752934672229188
"cg17978274",0.939643346307082
"cg11846956",0.127228038252897
"cg05569220",0.607303357488619
"cg01163330",0.949456556741532
"cg06325687",0.892622530984993
"cg14258236",0.935640279487976
"cg25372103",0.034845989766225
"cg09038676",0.033864870645903
"cg24030609",0.915807154380711
"cg01975505",0.224468175830098
"cg01510051",0.838142654215838
"cg04958703",0.128332215265446
"cg21198021",0.935961285531766
"cg23207527",0.914837603768471
"cg15554401",0.833364310297421
"cg06782692",0.026672338416888
"cg22362636",0.073653332113295
"cg09446127",0.0265964417213048
"cg26572165",0.0799060112845191
"cg06350107",0.883090072893622
"cg05547500",0.888607552469925
"cg14882700",0.185393869458816
"cg08794763",0.774353442259165
"cg08680102",0.04492979155112
"cg13240598",0.0588569865553786
"cg18383069",0.0353410812012946
"cg18159180",0.908796965645842
"cg09312149",0.300675542940823
"cg23662675",0.0201330266576585
"cg03188118",0.0532467994019665
"cg14972271",0.412892065581165
"cg07131544",0.909323108825541
"cg05922972",0.0165547006298893
"cg14617642",0.0373950259400385
"cg09890046",0.0306306881216482
"cg11613875",0.0259933262057765
"cg06310844",0.282831180475631
"cg23654545",0.0282252854179773
"cg27520502",0.104214556483301
"cg07504780",0.03897598247009
"cg01421985",0.5
"cg25450806",0.917618741499713
"cg22858308",0.758844179076848
"cg01968530",0.0274536825808581
"cg19839691",0.0409561633682785
"cg00984602",0.0436262004594552
"cg00091693",0.7974202772476
"cg05976074",0.387788086100682
"cg26620959",0.0612117315713529
"cg24968336",0.101515485403393
"cg02150207",0.969825840487144
"cg06211616",0.0454051058556736
"cg20887241",0.853744153441634
"cg12999109",0.89714617241253
"cg05403655",0.948882870263036
"cg00309056",0.0708434052040645
"cg10935064",0.976080368329853
"cg02247582",0.0319212446603538
"cg19329389",0.0248090956837289
"cg05780616",0.0284827245013113
"cg09864712",0.893607350577967
"cg01328703",0.944294690754802
"cg07411229",0.0291608539578637
"cg16236759",0.0235591722383131
"cg24443136",0.844253399829478
"cg26827653",0.893276717331031
"cg11262874",0.23720540159448
"cg06745740",0.129832008960217
"cg16385335",0.64416912249388
"cg17176732",0.035234883628251
"cg23221013",0.418184300944036
"cg01835489",0.937432662530066
"cg03574115",0.921920376256058
"cg10375110",0.773840518440714
"cg26195577",0.0509862648560793
"cg08440425",0.5
"cg19571071",0.0284078037191176
"cg25574024",0.0812267924322815
"cg02515033",0.984298109105407
"cg15664067",0.0274644571343985
"cg21785307",0.5
"cg19211827",0.0312115243397319
"cg09543427",0.301196015852546
"cg19450025",0.108119438585541
"cg14496375",0.784471515962674
"cg11541187",0.0272079886930543
"cg08790491",0.020778691482655
"cg05958582",0.611831017731508
"cg25803583",0.933517566096892
"cg01494864",0.5
"cg11595245",0.024554805442693
"cg01293143",0.517878378755043
"cg00962459",0.809583411672359
"cg23616741",0.520211784753386
"cg17838765",0.0136529333437625
"cg08661003",0.926492912433644
"cg16375728",0.0629816218131543
"cg19717150",0.721359429949268
"cg21284731",0.5
"cg23915008",0.0367302314042151
"cg20939319",0.862874017534721
"cg26964415",0.0416711789036674
"cg06425556",0.0290831981901426
"cg10444350",0.0435257124928626
"cg08635931",0.0519850323665211
"cg00890257",0.0391797396817027
"cg23089438",0.0252949929161623
"cg11465372",0.887750596314003
"cg04347414",0.666731404997541
"cg05528918",0.920922689153352
"cg24881834",0.155355162646441
"cg15983538",0.932747819045349
"cg20769774",0.0268322708657685
"cg02780017",0.150365712324807
"cg15903282",0.783118798597752
"cg11993754",0.161112597559417
"cg00539716",0.0628581175518312
"cg15585987",0.568025884389489
"cg03955296",0.106304502270783
"cg21885650",0.0408560649618977
"cg04337944",0.442897430865095
"cg08965235",0.172241428946445
"cg14407667",0.0844427352100398
"cg21545849",0.021857721023799
"cg18084114",0.925299736221623
"cg15822010",0.981713340672511
"cg14154330",0.465485875789239
"cg00321478",0.94487317897917
"cg26721264",0.0229334287820878
"cg07975063",0.5
"cg14936008",0.935078068680913
"cg13686042",0.0498130175407307
"cg13494498",0.144721180655895
"cg07494518",0.0571537031164482
"cg15928446",0.0252295884176518
"cg16510657",0.264045780476228
"cg06740897",0.0409398898499888
"cg08992050",0.0565831780295868
"cg16176301",0.0126539543746832
"cg05626013",0.17615919096031
"cg02345317",0.91817293707966
"cg27239157",0.037327021288891
"cg07788138",0.5
"cg07398350",0.0504585070400427
"cg09618682",0.0277331949931989
"cg04348872",0.912158346665663
"cg05215575",0.700055489867862
"cg16772207",0.938962822424597
"cg20161179",0.0417494432906587
"cg08103676",0.0281747855417966
"cg25840094",0.788290329013192
"cg20648149",0.713568870594323
"cg00323915",0.671055679021332
"cg22591065",0.0317348324670923
"cg18587018",0.0504866819950757
"cg04721883",0.22454580890276
"cg09697386",0.5
"cg13705284",0.727143950087848
"cg22294577",0.787239508027963
"cg21080294",0.18978336098425
"cg17946995",0.14635370092783
"cg24705286",0.0654926902895518
"cg21460582",0.675506821544615
"cg15676084",0.0431510765944656
"cg10455133",0.171289119591289
"cg01449415",0.0488135911936295
"cg03387723",0.607035367347087
"cg14176475",0.0720916274563213
"cg15307268",0.0631781022544506
"cg17124700",0.909171845092811
"cg13799206",0.0125999999775153
"cg16893574",0.528832628091435
"cg18901980",0.840135973230494
"cg22956956",0.0249595685582719
"cg02875404",0.884344751505785
"cg01605517",0.884656276301521
"cg23470272",0.0300918294275824
"cg23246978",0.049632273530968
"cg20098118",0.159166047597417
"cg19055828",0.483337967142492
"cg14058998",0.0127545742293102
"cg24815853",0.358907316231232
"cg25769980",0.938823878464976
"cg09755102",0.0429840285865839
"cg06468695",0.756142064411921
"cg21032583",0.923603004856521
"cg10989326",0.801099743930078
"cg25383568",0.838000364919694
"cg10949322",0.0131207590843512
"cg24734575",0.932607473258754
"cg15910502",0.0604902785930436
"cg11159299",0.598363540578776
"cg12979743",0.0403838385693493
"cg07911673",0.865426022928632
"cg21604615",0.0278438345888914
"cg15475323",0.813376554226481
"cg22061831",0.0208528806247721
"cg08909157",0.19422823753204
"cg07338205",0.936580305164955
"cg02932167",0.660873125347959
"cg24633648",0.0557211597542408
"cg07944287",0.0383999529946974
"cg24012708",0.723991893648247
"cg22807823",0.0332538016898243
"cg03879730",0.5
"cg07829809",0.914426521087101
"cg13287780",0.5
"cg26940261",0.0438866770235548
"cg15870225",0.5
"cg01414934",0.0894108507993782
"cg26454191",0.0203816411271208
"cg15801967",0.03957393291268
"cg16218387",0.0488446383867146
"cg09438266",0.0161437262220366
"cg09508556",0.838872040664335
"cg16379513",0.903677575280724
"cg24454143",0.445575738128317
"cg19461644",0.034571502889865
"cg18017908",0.480441634282028
"cg00015770",0.138555182163885
"cg25065147",0.5
"cg23089840",0.274204080894914
"cg15963417",0.0254893911591332
"cg14962509",0.965416810356904
"cg06461848",0.5
"cg15945417",0.0151386672912663
"cg10846922",0.904684497038088
"cg14732136",0.0171714796004575
"cg14448104",0.81262871108396
"cg23539753",0.0439426981797566
"cg11909865",0.046395553073532
"cg09370442",0.0247712486777899
"cg20994561",0.754636605247745
"cg04169469",0.0879573151407483
"cg09902130",0.0370499856622179
"cg10479325",0.0143722189798791
"cg08653874",0.0164893290270035
"cg18084798",0.100694446889993
"cg20576597",0.0781987140772176
"cg14013604",0.0415916529745209
"cg20277250",0.898469115126542
"cg05861567",0.0838889553259932
"cg17091851",0.5
"cg19574623",0.5
"cg12741488",0.068787800304134
"cg11540997",0.572040229855585
"cg26150490",0.270741206314344
"cg04057858",0.569120421421142
"cg23704703",0.95453540675874
"cg17710288",0.0256827696160126
"cg23239444",0.451667054711531
"cg15928132",0.916647121068183
"cg16208491",0.0377156180607687
"cg19398446",0.0275589113449686
"cg04230060",0.589408639327285
"cg19693031",0.744700209451187
"cg07959896",0.0174526499720558
"cg03544320",0.10092378273126
"cg05361811",0.0473706335816158
"cg24100167",0.953708443824789
"cg08784110",0.917347584526867
"cg02413850",0.0189393254240796
"cg04680304",0.0630678632079936
"cg27108154",0.931561711306475
"cg20697204",0.781585187120363
"cg08539093",0.5
"cg13496662",0.333173683725103
"cg13868356",0.863939126498996
"cg19073614",0.0295533954845609
"cg26298099",0.872178892260086
"cg10007692",0.0290881571788796
"cg04816348",0.844882098237118
"cg11699517",0.910998446820076
"cg11263497",0.0446694928366992
"cg23661721",0.416451637885614
"cg09143663",0.772973329844923
"cg21303386",0.0906752355401832
"cg05429895",0.0285622504498901
"cg15125424",0.034506605562796
"cg00364344",0.5
"cg22506059",0.945775637778669
"cg21840599",0.0414403703709656
"cg12831076",0.792170815738934
"cg03572913",0.0359085526174709
"cg04094160",0.0299772191482574
"cg25725843",0.26660543771574
"cg07905963",0.5
"cg21628553",0.926914009160107
"cg11676599",0.0362670636898614
"cg20999934",0.0220676416610749
"cg10065416",0.0496906148502878
"cg11628282",0.0351751468519172
"cg22009923",0.753985421950291
"cg03997502",0.850010560719785
"cg09456329",0.0514164205177099
"cg24625128",0.0158590594716394
"cg01220033",0.0503775185596426
"cg10569414",0.790410912265238
"cg21660727",0.311943771903832
"cg03414321",0.0255899989701295
"cg25574548",0.063591573090991
"cg16691616",0.0325629780128215
"cg24235633",0.9109932279918
"cg19987111",0.949125677296187
"cg24323031",0.0375424809733813
"cg18808929",0.833163709143014
"cg03386869",0.916866955170797
"cg24046110",0.0519828274050642
"cg14260643",0.444255598852561
"cg18804206",0.242679695718231
"cg02767242",0.232493953783676
"cg08399444",0.461959400961533
"cg06193397",0.5
"cg09906488",0.0410415457440027
"cg14540297",0.0339243317128583
"cg23843812",0.15445098647629
"cg13818573",0.11642434894033
"cg22187094",0.0413999867939356
"cg25624712",0.5
"cg24489015",0.30894567994863
"cg26146086",0.5
"cg19339841",0.0212232628705995
"cg25428293",0.039100428812742
"cg16334840",0.0730421441257738
"cg27076046",0.706861304937978
"cg23062876",0.0324184898406878
"cg02788102",0.0476249291655439
"cg21184174",0.265347405461847
"cg15971505",0.0254533834692851
"cg11058696",0.0350803045291651
"cg23214895",0.83372932460885
"cg21097090",0.740598520339832
"cg19612574",0.937265959256558
"cg18294158",0.878070715707873
"cg13466487",0.949237307884833
"cg09314766",0.913847896444499
"cg13273136",0.0544489216536459
"cg06207460",0.257496991277223
"cg17346022",0.862947149711255
"cg19815904",0.0454675033600676
"cg17599586",0.0332913963174011
"cg24838825",0.109978296484686
"cg13139843",0.853526585958845
"cg15392792",0.0183472980346877
"cg14014613",0.934061352560065
"cg12871124",0.0148864844695584
"cg05982504",0.792620924416247
"cg12400041",0.858897106318669
"cg25573386",0.693353057389998
"cg05180295",0.5
"cg15765532",0.0206728561039623
"cg14223444",0.454812274432793
"cg22459359",0.0277916034947477
"cg16636110",0.59116756135931
"cg23055678",0.24088412726123
"cg08427977",0.530090600167511
"cg22791453",0.210134470736461
"cg20360244",0.5
"cg03604011",0.0691964649382043
"cg14463304",0.304053888251043
"cg04502814",0.143365218590559
"cg07390373",0.660562703335377
"cg11154542",0.153147225470183
"cg05337441",0.200810679182377
"cg14058345",0.0230737181653954
"cg08701609",0.0880850432446399
"cg22264946",0.0250237641611623
"cg16950616",0.226038129016098
"cg17500754",0.0789793313699839
"cg00279797",0.222199340851887
"cg02590345",0.0871895309631779
"cg27429194",0.525305498081991
"cg09111917",0.878808304447297
"cg15001381",0.244189149578984
"cg12315302",0.0309612752606595
"cg26610808",0.109145074636078
"cg24620905",0.78023327819495
"cg00171126",0.0395698957129564
"cg08853659",0.0196790257218961
"cg21949305",0.947811443547278
"cg13998293",0.812240661215062
"cg09607232",0.5
